PMX Bone Weight
0.64287,17.67642,0.11167,0.8045611,-0.5217914,0.2835758,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.51411,17.41229,-0.1265,0.7216581,-0.4940115,0.4849353,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.31291,17.09005,-0.23847,0.8782915,-0.3376042,-0.3385667,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.24337,17.00283,-0.32757,0.8506283,-0.3474835,-0.3945718,頭,首,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.10713,17.31845,0.31385,0.232108,-0.5788642,0.7816917,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.33332,16.77932,-0.16876,0.9086527,0.06985767,-0.4116676,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.36141,16.79561,-0.07384,0.9865872,0.1632317,0.001009646,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.30797,16.80714,0.0512,0.850456,0.1238278,0.5112644,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.20743,16.81095,0.16381,0.5818744,0.127954,0.8031501,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.09538,16.80555,0.22012,0.327927,0.1211573,0.9369017,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0,16.8008,0.24349,0.03674506,0.1309669,0.9907055,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.3761,17.17965,-0.22312,0.6146386,-0.7048641,0.3540986,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.32178,17.10614,-0.28259,0.5761868,-0.7439375,0.3384756,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.8085,-0.47079,7.803551E-09,-0.1802878,-0.983614,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.07602,16.8183,-0.45206,0.4088255,-0.1411766,-0.9016268,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.15908,16.83656,-0.40219,0.6640178,-0.08110005,-0.7433056,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.23382,16.86789,-0.31634,0.7738789,-0.03115946,-0.6325666,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.34862,16.91791,-0.13329,0.9466898,-0.03851695,-0.3198357,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3655,16.9321,-0.06699,0.9982489,-0.04656096,0.03648553,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.30571,16.93854,0.05429,0.8361706,-0.03924393,0.5470636,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.20095,16.93929,0.1608,0.5819829,0.0006937034,0.8132007,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.09468,16.93733,0.21026,0.3261337,0.02090756,0.9450924,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.93617,0.23119,0,0.02904689,0.9995781,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.27966,16.69567,-0.27571,0.8046221,0.07210512,-0.589393,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.3072,16.89626,-0.22724,0.8574672,-0.01498539,-0.5143203,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.38523,17.30989,0.07533,0.7716979,-0.4536088,0.4457817,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.43594,17.30171,-0.02954,0.8622328,-0.4515306,0.2295099,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.38678,17.18897,-0.14285,0.9090459,-0.4016578,-0.1109351,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.07834,16.66211,-0.44787,0.6233186,-0.2418472,-0.7436289,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0,16.66164,-0.46471,-0.04160906,-0.003985077,-0.999126,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.20222,17.02092,0.16312,0.5684081,-0.06402887,0.8202516,首,頭,,,0.6972891,0.3027109,0,0,False,0,0,0,0,0,0,0,0,0
0.3114,17.02051,0.05631,0.8046522,-0.07982475,0.5883561,首,頭,,,0.6874601,0.3125399,0,0,False,0,0,0,0,0,0,0,0,0
0.09695,17.02046,0.21163,0.3225012,-0.06417602,0.944391,首,頭,,,0.7103585,0.2896415,0,0,False,0,0,0,0,0,0,0,0,0
0.36227,17.01606,-0.10056,0.96724,-0.0524976,-0.2483766,首,頭,,,0.6694901,0.3305099,0,0,False,0,0,0,0,0,0,0,0,0
0,17.01996,0.23349,0,-0.06815517,0.9976746,首,頭,,,0.7136472,0.2863528,0,0,False,0,0,0,0,0,0,0,0,0
0.33306,17.00819,-0.18969,0.9102937,-0.09143343,-0.4037391,首,頭,,,0.5941452,0.4058548,0,0,False,0,0,0,0,0,0,0,0,0
0.28235,17.00423,-0.26463,0.8260381,-0.08278312,-0.5575017,頭,首,,,0.6568205,0.3431795,0,0,False,0,0,0,0,0,0,0,0,0
-0.6794,17.6471,-0.05228001,-0.1491632,-0.5076688,0.8485415,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.53422,17.52645,0.08406001,-0.7720267,-0.5751616,0.2704881,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.45829,17.52624,0.26746,-0.6785842,-0.5926251,0.4339573,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.17255,17.49848,0.4478,-0.297132,-0.6259335,0.7210547,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.32304,17.32182,0.1856,-0.6306835,-0.548193,0.5492927,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.22775,17.32828,0.2671,-0.4215788,-0.5703446,0.7049669,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.20734,17.20012,0.1842,-0.5420113,-0.3996661,0.73925,頭,首,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.33713,17.19965,0.0672,-0.7867999,-0.3243542,0.5251098,頭,首,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.39467,17.19406,-0.04744,-0.962195,-0.2605437,0.07935739,頭,首,,,0.9,0.09999996,0,0,False,0,0,0,0,0,0,0,0,0
-0.10133,17.20098,0.24627,-0.3012264,-0.4146528,0.8586767,頭,首,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.41714,17.23919,-0.18069,-0.708073,-0.6120766,0.352129,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.46406,17.31818,-0.1479,-0.6790248,-0.543902,0.4930477,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.4485,17.39938,0.0754,-0.7770633,-0.528093,0.3424769,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.35936,17.51983,0.35841,-0.5055534,-0.604598,0.6155299,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.69499,17.79512,0.13096,-0.8724188,-0.3965138,0.2857663,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.56541,17.69388,0.3303,-0.7352886,-0.5557406,0.3879474,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.56926,17.49729,-0.10954,-0.6838234,-0.5785789,0.4445582,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.64287,17.67642,0.11167,-0.8045611,-0.5217914,0.2835758,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.51411,17.41229,-0.1265,-0.7216581,-0.4940114,0.4849352,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.3105,17.09005,-0.23847,-0.8768528,-0.3380153,-0.3418695,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.10713,17.31845,0.31385,-0.232108,-0.5788642,0.7816917,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.33332,16.77932,-0.16876,-0.9160344,0.0697516,-0.3949881,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.36141,16.79561,-0.07384,-0.9851164,0.1681261,0.03576799,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.30797,16.80714,0.0512,-0.8378182,0.1311944,0.5299516,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.20743,16.81095,0.16381,-0.5603648,0.1339499,0.8173425,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.09538,16.80555,0.22012,-0.3104047,0.1248086,0.9423755,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.3761,17.17965,-0.22312,-0.6076715,-0.7081026,0.3596191,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.07602,16.8183,-0.45206,-0.4088255,-0.1411766,-0.9016268,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.15908,16.83656,-0.40219,-0.6658154,-0.07879777,-0.741944,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.23382,16.86789,-0.31634,-0.7707155,-0.02656023,-0.6366257,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.34862,16.91791,-0.13329,-0.951225,-0.04508977,-0.305185,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.36349,16.9321,-0.06699,-0.9964408,-0.06876516,0.04875738,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.30571,16.93854,0.05429,-0.83896,-0.05282293,0.5416234,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.20095,16.93929,0.1608,-0.5847524,-0.003308096,0.8112051,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.09468,16.93733,0.21026,-0.3261337,0.02090756,0.9450925,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.27966,16.69567,-0.27571,-0.8046221,0.07210512,-0.589393,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.3072,16.89626,-0.22724,-0.8574672,-0.01498539,-0.5143203,首,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.38523,17.30989,0.07533,-0.7716979,-0.4536088,0.4457817,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.43594,17.30171,-0.02954,-0.8622327,-0.4515306,0.2295099,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.38678,17.18897,-0.14285,-0.9076292,-0.4039481,-0.1141722,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.07834,16.66211,-0.44787,-0.3953236,0.03920065,-0.9177051,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.20222,17.02092,0.16312,-0.5684081,-0.06402891,0.8202516,首,頭,,,0.6972891,0.3027109,0,0,False,0,0,0,0,0,0,0,0,0
-0.3114,17.02051,0.05631,-0.8046522,-0.07982477,0.5883561,首,頭,,,0.6874601,0.3125399,0,0,False,0,0,0,0,0,0,0,0,0
-0.09695,17.02046,0.21163,-0.3225012,-0.06417603,0.944391,首,頭,,,0.7103586,0.2896414,0,0,False,0,0,0,0,0,0,0,0,0
-0.36227,17.01606,-0.10056,-0.9684289,-0.05933006,-0.2421266,首,頭,,,0.6694902,0.3305098,0,0,False,0,0,0,0,0,0,0,0,0
-0.33306,17.00819,-0.18969,-0.9092231,-0.08667503,-0.4071864,首,頭,,,0.5941452,0.4058548,0,0,False,0,0,0,0,0,0,0,0,0
-0.28235,17.00423,-0.26463,-0.8206357,-0.06820991,-0.5673661,頭,首,,,0.6568207,0.3431793,0,0,False,0,0,0,0,0,0,0,0,0
0.09836,17.10619,0.22145,0.3299222,-0.1632891,0.9297785,頭,首,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.20135,17.1077,0.17079,0.5677279,-0.134339,0.8121811,頭,首,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0,17.10586,0.24254,0,-0.1832044,0.9830748,頭,首,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.31996,17.10676,0.0608,0.8091569,-0.1387949,0.5709651,頭,首,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
-0.09836,17.10619,0.22145,-0.3299222,-0.163289,0.9297785,頭,首,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
0.37522,17.10064,-0.07364,0.9744564,-0.1310155,-0.1823997,頭,首,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.20135,17.1077,0.17079,-0.5677279,-0.134339,0.8121811,頭,首,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
-0.31996,17.10676,0.0608,-0.8091569,-0.1387949,0.5709651,頭,首,,,0.6,0.4,0,0,False,0,0,0,0,0,0,0,0,0
-0.37522,17.10064,-0.07364,-0.9744564,-0.1310155,-0.1823997,頭,首,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.35917,17.09429,-0.16328,0.9392949,-0.1845115,-0.2892758,頭,首,,,0.9,0.09999996,0,0,False,0,0,0,0,0,0,0,0,0
-0.35917,17.09429,-0.16328,-0.9370557,-0.1814234,-0.2983489,頭,首,,,0.9,0.09999996,0,0,False,0,0,0,0,0,0,0,0,0
0.37009,17.01742,-0.06164,0.9773853,-0.09142336,0.190682,首,頭,,,0.6823488,0.3176512,0,0,False,0,0,0,0,0,0,0,0,0
-0.37009,17.01742,-0.06164,-0.9771,-0.09792151,0.18891,首,頭,,,0.6823488,0.3176512,0,0,False,0,0,0,0,0,0,0,0,0
0.37835,17.1018,-0.05209,0.9604923,-0.1580373,0.2290826,頭,首,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.37835,17.1018,-0.05209,-0.9604923,-0.1580373,0.2290826,頭,首,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.15812,16.66936,-0.40008,0.6487592,0.05066201,-0.7593056,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
-0.15812,16.66936,-0.40008,-0.6487592,0.05066201,-0.7593056,首,上半身2,,,0.9,0.1,0,0,False,0,0,0,0,0,0,0,0,0
0.71627,17.73122,-0.03421,0.5944997,-0.2083064,0.7766457,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.76263,17.82132,-0.08025,-0.2132123,0.5383902,0.815277,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.71627,17.73122,-0.03421,-0.5944997,-0.2083064,0.7766457,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.76263,17.82132,-0.08025,0.2132123,0.5383902,0.815277,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.07654,16.88907,-0.47373,0.5003497,-0.6504652,-0.5714414,頭,首,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0,16.86735,-0.49334,0,-0.8019869,-0.5973416,頭,首,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.16931,16.93878,-0.41206,0.7171984,-0.5889413,-0.3725248,頭,首,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.24121,17.01267,-0.38072,0.5171753,-0.8173067,0.2540464,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.32178,17.10614,-0.28259,-0.5622,-0.7476285,0.353529,頭,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.24096,17.00283,-0.32757,-0.8519419,-0.3497666,-0.3896899,頭,首,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
-0.07654,16.88907,-0.47373,-0.5003497,-0.6504652,-0.5714414,頭,首,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
-0.16931,16.93878,-0.41206,-0.719217,-0.5913699,-0.3647034,頭,首,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.511,14.94729,0.4002,0.2093875,-0.2377697,0.9484543,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4936,14.71918,0.328,0.2043214,-0.2997833,0.9318522,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2588,14.71969,0.3463,-0.08990753,-0.283639,0.95468,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2488,14.94529,0.4084,-0.1101108,-0.229194,0.967101,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1061,14.71689,0.3058,-0.4212775,-0.2583086,0.8693503,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1042,14.93979,0.3697,-0.4281136,-0.2141789,0.8779565,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6797,16.31949,0.1548,0.3974425,0.7747124,0.4917753,左肩,上半身2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.5132,16.38088,0.1859,0.4502091,0.6888028,0.5681631,上半身2,左肩,,,0.72,0.28,0,0,False,0,0,0,0,0,0,0,0,0
0.5475,16.43298,0.0664,0.5065767,0.8111209,0.2922452,上半身2,左肩,,,0.56,0.44,0,0,False,0,0,0,0,0,0,0,0,0
0.6912,16.38088,-0.0821,0.3877987,0.8879666,-0.2471694,左肩,上半身2,,,0.79,0.21,0,0,False,0,0,0,0,0,0,0,0,0
0.1517,15.95949,-0.7291,0.1621448,0.45262,-0.8767968,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4127,16.00858,-0.6442001,0.1758171,0.5261696,-0.8319956,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1521031,16.07602,-0.6941,0.03534044,0.7192602,-0.6938078,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.4028683,16.12522,-0.5861694,0.09256264,0.7853633,-0.6120182,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.6842,16.18069,-0.4347,0.1372112,0.8633991,-0.4854884,左肩,上半身2,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.3846,16.15719,-0.4754,0.1082492,0.8886074,-0.4456618,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.5892,15.48769,0.4815,0.1811579,0.0005493332,0.9834285,上半身2,左肩,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.4986,15.79829,0.4744,0.1315348,0.1072115,0.9854732,上半身2,左肩,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.7144001,15.83868,0.4198,0.3333842,0.1674856,0.9277627,左肩,上半身2,,,0.51,0.49,0,0,False,0,0,0,0,0,0,0,0,0
0.8052,15.52489,0.4047,0.3608509,0.02380444,0.9323099,上半身2,左肩,,,0.63,0.37,0,0,False,0,0,0,0,0,0,0,0,0
0.4708,16.09779,0.4267,0.1956237,0.3453475,0.9178442,上半身2,左肩,,,0.76,0.24,0,0,False,0,0,0,0,0,0,0,0,0
0.6835001,16.12589,0.344,0.356212,0.4681844,0.8086184,左肩,上半身2,,,0.62,0.38,0,0,False,0,0,0,0,0,0,0,0,0
0.7222,15.87779,-0.7014,0.1815241,0.5856807,-0.7899411,上半身2,左肩,,,0.68,0.32,0,0,False,0,0,0,0,0,0,0,0,0
0.6872001,16.06969,-0.5613,0.217597,0.6606952,-0.7183752,左肩,上半身2,,,0.58,0.42,0,0,False,0,0,0,0,0,0,0,0,0
0.4679,15.77789,-0.8217,0.1245766,0.6222419,-0.7728202,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.156,15.71368,-0.9103,0.06552324,0.5785089,-0.8130131,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.9386335,15.13379,0.2691983,0.7236243,-0.2722251,0.6342052,上半身2,左肩,,,0.83,0.17,0,0,False,0,0,0,0,0,0,0,0,0
0.8599001,15.05389,0.2905,0.5305338,-0.3579516,0.768334,上半身2,左肩,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.8790102,15.31425,0.3887471,0.5139622,-0.1287576,0.8480788,上半身2,左肩,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.232,16.62829,0.2038,0.5018769,0.367687,0.7828608,上半身2,首,,,0.55,0.45,0,0,False,0,0,0,0,0,0,0,0,0
0.2612,16.51269,0.2627,0.3787042,0.510361,0.7720572,上半身2,首,,,0.68,0.32,0,0,False,0,0,0,0,0,0,0,0,0
0.092,16.48998,0.3113,0.1597644,0.3879818,0.9076815,上半身2,首,,,0.7,0.3,0,0,False,0,0,0,0,0,0,0,0,0
0.0913,16.61919,0.258,0.2583697,0.2858974,0.9227576,上半身2,首,,,0.58,0.42,0,0,False,0,0,0,0,0,0,0,0,0
0.3534,16.63258,0.0716,0.7975707,0.3642384,0.4807886,首,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0.4139,16.52219,0.07970001,0.6750084,0.6335337,0.3780938,上半身2,首,,,0.64,0.36,0,0,False,0,0,0,0,0,0,0,0,0
0.3002,16.27119,-0.3866,0.5409406,0.5030366,-0.6740013,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2937,16.43208,-0.3152,0.7257607,0.2259896,-0.6497086,上半身2,首,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.1926,16.35378,-0.4418,0.5224769,0.2553484,-0.8135014,上半身2,首,,,0.87,0.13,0,0,False,0,0,0,0,0,0,0,0,0
0.2099,16.20869,-0.4827,0.3184606,0.6308176,-0.7075106,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.20743,16.81094,0.16381,0.5772882,0.2260201,0.7846004,首,上半身2,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.09538,16.80555,0.22012,0.3371074,0.1746574,0.9251076,首,上半身2,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.30797,16.80714,0.0512,0.8167669,0.2592547,0.5153966,首,上半身2,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.07834,16.66211,-0.44787,0.3475448,0.07333598,-0.934782,首,上半身2,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.1297,16.48299,-0.4524,0.4198126,0.1777703,-0.8900113,首,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0.166,16.50809,-0.411,0.6525162,0.1835994,-0.7351604,首,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0.465,16.50739,-0.0762,0.7046724,0.6332591,-0.3199561,上半身2,首,,,0.58,0.42,0,0,False,0,0,0,0,0,0,0,0,0
0.3739,16.47539,-0.1957,0.7739494,0.2359691,-0.5876034,上半身2,首,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0.3861,16.33919,-0.2323,0.5434126,0.516068,-0.6620685,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.15812,16.66936,-0.40008,0.6039918,0.09564501,-0.7912229,首,上半身2,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.1514,16.09129,-0.6219,0.04110843,0.8352001,-0.5483871,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1524,16.14928,-0.5863,0.1750236,0.6781213,-0.7137669,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.13269,-0.6258,0,0.6883144,-0.7253639,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2761,16.26189,0.382,0.1637928,0.3978393,0.9026765,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.1088,16.24928,0.3981,-0.003173925,0.2875759,0.9577318,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3252,16.19839,-0.4445,0.3047578,0.7590564,-0.5752434,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.249,16.17429,-0.5312,0.278634,0.6953032,-0.6624653,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.2894,16.56358,-0.292,0.7603381,0.1435286,-0.6334422,首,上半身2,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0.27966,16.69566,-0.27571,0.7995239,0.1246986,-0.5875118,首,上半身2,,,0.88,0.12,0,0,False,0,0,0,0,0,0,0,0,0
0.1011,16.32979,-0.4824,0.2352367,0.2623066,-0.9358501,上半身2,首,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
